QtrNum,Force Name,Region,Financial Year,Financial Quarter,Population,Knife enabled,Violence with Injury,Homicide and serious injury,Knife Crime,RateKE,RateVWI,RateKC,ZScoreKE,ZScoreVWI,ZScoreKC
23,Essex,East,2013/14,Q3,1802.164,50,72,3,125,0.277444228,0.399519689,0.69361057,-0.237759867,-0.612723019,-0.43995563
22,Essex,East,2013/14,Q2,1802.164,57,64,4,125,0.31628642,0.355128612,0.69361057,-0.136171017,-0.751236065,-0.43995563
16,Cleveland,North East,2011/12,Q4,564.3,9,30,0,39,0.159489633,0.531632111,0.691121744,-0.546261294,-0.200493909,-0.443736139
3,Derbyshire,East Midlands,2008/09,Q3,1041.998,29,43,0,72,0.278311475,0.412668738,0.690980213,-0.235491648,-0.571694167,-0.443951123
31,South Wales,Wales,2015/16,Q3,1317.325,15,75,1,91,0.113867117,0.569335585,0.690793844,-0.665583574,-0.082848122,-0.444234217
9,South Wales,Wales,2010/11,Q1,1317.325,33,54,4,91,0.250507658,0.409921621,0.690793844,-0.308210454,-0.580265969,-0.444234217
26,Avon and Somerset,South West,2014/15,Q2,1680.715,52,61,3,116,0.309392134,0.362940772,0.690182452,-0.154202508,-0.726859858,-0.445162916
21,Gloucestershire,South West,2013/14,Q1,623.129,21,20,2,43,0.33700887,0.320960828,0.690065781,-0.081972999,-0.85784947,-0.445340139
11,North Yorkshire,Yorkshire,2010/11,Q3,813.233,14,43,-1,56,0.172152384,0.528753752,0.688609537,-0.513142814,-0.209475223,-0.447552162
7,North Yorkshire,Yorkshire,2009/10,Q3,813.233,16,40,0,56,0.196745582,0.491863955,0.688609537,-0.448821144,-0.324582098,-0.447552162
10,Cheshire,North West,2010/11,Q2,1048.087,26,44,2,72,0.248071009,0.419812477,0.686965872,-0.314583325,-0.549403627,-0.450048878
26,Kent,South East,2014/15,Q2,1820.435,37,87,1,125,0.203248125,0.477907753,0.68664907,-0.43181423,-0.368129502,-0.450530098
3,Kent,South East,2008/09,Q3,1820.435,35,84,6,125,0.19226174,0.461428175,0.68664907,-0.460548299,-0.419550569,-0.450530098
6,Dorset,South West,2009/10,Q2,771.884,10,41,2,53,0.129553145,0.531167896,0.68663167,-0.62455794,-0.201942394,-0.450556528
11,Dorset,South West,2010/11,Q3,771.884,20,33,0,53,0.259106291,0.427525379,0.68663167,-0.285721372,-0.525337133,-0.450556528
32,Lincolnshire,East Midlands,2015/16,Q4,743.413,16,32,3,51,0.21522357,0.43044714,0.68602513,-0.400493347,-0.516220391,-0.451477858
6,Northumbria,North East,2009/10,Q2,1444.759,26,72,1,99,0.17996081,0.498353013,0.685235392,-0.492720461,-0.304334356,-0.452677464
34,Northumbria,North East,2016/17,Q2,1444.759,32,67,0,99,0.221490228,0.463745164,0.685235392,-0.384103373,-0.412320889,-0.452677464
24,Northumbria,North East,2013/14,Q4,1444.759,41,52,6,99,0.283784354,0.35992162,0.685235392,-0.221177741,-0.736280489,-0.452677464
19,Durham,North East,2012/13,Q3,627.789,9,30,4,43,0.143360269,0.477867564,0.684943508,-0.58844644,-0.368254903,-0.453120834
41,Suffolk,East,2018/19,Q1,745.274,16,33,2,51,0.214686142,0.442790168,0.684312079,-0.40189895,-0.47770656,-0.454079971
41,Norfolk,East,2018/19,Q1,892.87,19,41,1,61,0.212796936,0.459193388,0.683190162,-0.406840028,-0.426523754,-0.455784154
35,Cumbria,North West,2016/17,Q3,497.906,3,31,0,34,0.060252337,0.62260748,0.682859817,-0.805809025,0.083375655,-0.456285946
25,Warwickshire,West Midlands,2014/15,Q1,556.75,7,28,3,38,0.125729681,0.502918725,0.682532555,-0.634557925,-0.290088009,-0.456783054
9,Devon and Cornwall,South West,2010/11,Q1,1733.911,18,99,1,118,0.103811557,0.570963562,0.680542427,-0.691883141,-0.077768363,-0.459806045
32,Hampshire,South East,2015/16,Q4,1969.331,34,99,1,134,0.172647463,0.502708788,0.680434117,-0.511847974,-0.290743072,-0.459970567
9,Northumbria,North East,2010/11,Q1,1444.759,20,78,0,98,0.138431392,0.53988243,0.678313823,-0.601337548,-0.174750517,-0.463191278
11,Avon and Somerset,South West,2010/11,Q3,1680.715,60,52,2,114,0.356990924,0.309392134,0.678282755,-0.029711431,-0.893947156,-0.46323847
18,Cheshire,North West,2012/13,Q2,1048.087,22,49,0,71,0.209906239,0.467518441,0.677424679,-0.41440043,-0.400547172,-0.46454188
27,West Mercia,West Midlands,2014/15,Q3,1258.711,15,70,0,85,0.119169531,0.55612448,0.675294011,-0.651715506,-0.124070607,-0.46777835
35,Devon and Cornwall,South West,2016/17,Q3,1733.911,28,88,1,117,0.161484644,0.507523166,0.674775118,-0.541043493,-0.275720816,-0.468566544
16,Gloucestershire,South West,2011/12,Q4,623.129,8,31,3,42,0.128384331,0.497489284,0.67401774,-0.627614886,-0.30702944,-0.469716997
7,Gloucestershire,South West,2009/10,Q3,623.129,8,27,7,42,0.128384331,0.433297118,0.67401774,-0.627614886,-0.507327633,-0.469716997
40,Dorset,South West,2017/18,Q4,771.884,14,36,2,52,0.181374403,0.466391323,0.673676356,-0.489023313,-0.404064106,-0.470235557
28,Lincolnshire,East Midlands,2014/15,Q4,743.413,11,38,1,50,0.147966205,0.511155979,0.672573657,-0.57639996,-0.264385383,-0.471910548
44,Norfolk,East,2018/19,Q4,892.87,15,44,1,60,0.167997581,0.492792904,0.671990323,-0.524009392,-0.32168351,-0.472796628
18,Essex,East,2012/13,Q2,1802.164,51,68,2,121,0.282993113,0.37732415,0.671415032,-0.223247174,-0.681979542,-0.473670491
25,Hertfordshire,East,2014/15,Q1,1176.72,31,47,1,79,0.26344415,0.399415324,0.671357672,-0.274376025,-0.613048667,-0.47375762
1,Suffolk,East,2008/09,Q1,745.274,13,34,3,50,0.174432491,0.456208052,0.670894195,-0.507179367,-0.435838867,-0.474461639
22,Durham,North East,2013/14,Q2,627.789,8,33,1,42,0.12743135,0.52565432,0.669014589,-0.630107336,-0.21914635,-0.477316746
43,Durham,North East,2018/19,Q3,627.789,9,32,1,42,0.143360269,0.509725401,0.669014589,-0.58844644,-0.268849201,-0.477316746
33,Devon and Cornwall,South West,2016/17,Q1,1733.911,23,92,1,116,0.1326481,0.530592401,0.66900781,-0.616463317,-0.203738106,-0.477327044
24,South Wales,Wales,2013/14,Q4,1317.325,17,70,1,88,0.129049399,0.53137988,0.66802042,-0.62587545,-0.201280943,-0.478826882
27,Cheshire,North West,2014/15,Q3,1048.087,17,51,2,70,0.162200275,0.486600826,0.667883487,-0.539171812,-0.34100459,-0.479034882
6,Cheshire,North West,2009/10,Q2,1048.087,29,40,1,70,0.276694587,0.381647707,0.667883487,-0.239720496,-0.668488791,-0.479034882
3,Cheshire,North West,2008/09,Q3,1048.087,32,37,1,70,0.305318165,0.353024129,0.667883487,-0.164857668,-0.757802664,-0.479034882
19,West Mercia,West Midlands,2012/13,Q3,1258.711,29,55,0,84,0.230394427,0.436954948,0.667349376,-0.360815104,-0.495914141,-0.479846193
23,Kent,South East,2013/14,Q3,1820.435,43,76,2,121,0.23620728,0.417482635,0.6646763,-0.345612022,-0.556673413,-0.483906576
8,Northumbria,North East,2009/10,Q4,1444.759,32,64,0,96,0.221490228,0.442980456,0.664470683,-0.384103373,-0.477112809,-0.484218906
38,North Yorkshire,Yorkshire,2017/18,Q2,813.233,7,46,1,54,0.086076192,0.565643549,0.66401634,-0.738268661,-0.094368348,-0.484909051
6,North Yorkshire,Yorkshire,2009/10,Q2,813.233,9,43,2,54,0.11066939,0.528753752,0.66401634,-0.673946991,-0.209475223,-0.484909051
39,North Yorkshire,Yorkshire,2017/18,Q3,813.233,9,43,2,54,0.11066939,0.528753752,0.66401634,-0.673946991,-0.209475223,-0.484909051
8,North Yorkshire,Yorkshire,2009/10,Q4,813.233,13,39,2,54,0.159855785,0.479567356,0.66401634,-0.54530365,-0.362951057,-0.484909051
8,Cumbria,North West,2009/10,Q4,497.906,6,27,0,33,0.120504674,0.542271031,0.662775705,-0.648223542,-0.167297388,-0.486793566
14,Derbyshire,East Midlands,2011/12,Q2,1041.998,24,42,3,69,0.230326738,0.403071791,0.662189371,-0.360992142,-0.601639429,-0.487684203
13,Derbyshire,East Midlands,2011/12,Q1,1041.998,25,41,3,69,0.239923685,0.393474844,0.662189371,-0.335892043,-0.631584691,-0.487684203
25,Derbyshire,East Midlands,2014/15,Q1,1041.998,28,37,4,69,0.268714527,0.355087054,0.662189371,-0.260591747,-0.751365739,-0.487684203
38,Dorset,South West,2017/18,Q2,771.884,18,31,2,51,0.233195662,0.40161475,0.660721041,-0.353488686,-0.606185818,-0.489914586
19,Avon and Somerset,South West,2012/13,Q3,1680.715,45,65,1,111,0.267743193,0.386740167,0.660433208,-0.2631322,-0.652598836,-0.490351801
27,South Wales,Wales,2014/15,Q3,1317.325,20,67,0,87,0.151822823,0.508606456,0.660429279,-0.566313263,-0.272340635,-0.49035777
22,Thames Valley,South East,2013/14,Q2,2379.191,50,104,3,157,0.210155469,0.437123375,0.659888172,-0.413748588,-0.495388601,-0.491179707
29,West Mercia,West Midlands,2015/16,Q1,1258.711,22,60,1,83,0.174781979,0.476678125,0.65940474,-0.506265305,-0.371966296,-0.491914037
21,Kent,South East,2013/14,Q1,1820.435,39,80,1,120,0.21423451,0.439455405,0.659183107,-0.40308016,-0.488111991,-0.492250696
9,Gloucestershire,South West,2010/11,Q1,623.129,7,33,1,41,0.11233629,0.529585367,0.657969698,-0.669587338,-0.206880344,-0.494093855
15,Northumbria,North East,2011/12,Q3,1444.759,23,71,1,95,0.159196101,0.491431443,0.657549114,-0.547029004,-0.325931663,-0.49473272
22,Northumbria,North East,2013/14,Q2,1444.759,23,65,7,95,0.159196101,0.449902025,0.657549114,-0.547029004,-0.455515503,-0.49473272
14,Suffolk,East,2011/12,Q2,745.274,12,37,0,49,0.161014607,0.496461704,0.657476311,-0.542272839,-0.310235788,-0.494843307
12,Suffolk,East,2010/11,Q4,745.274,16,31,2,49,0.214686142,0.415954401,0.657476311,-0.40189895,-0.561441946,-0.494843307
2,Devon and Cornwall,South West,2008/09,Q2,1733.911,28,86,0,114,0.161484644,0.495988548,0.657473192,-0.541043493,-0.311712171,-0.494848044
3,Hampshire,South East,2008/09,Q3,1969.331,32,95,2,129,0.162491729,0.482397322,0.655044784,-0.538409535,-0.354120744,-0.498536778
13,Hertfordshire,East,2011/12,Q1,1176.72,29,48,0,77,0.246447753,0.407913522,0.654361275,-0.318828831,-0.586531821,-0.499575023
29,Kent,South East,2015/16,Q1,1820.435,34,79,6,119,0.186768547,0.433962212,0.653689915,-0.474915333,-0.505252346,-0.500594815
19,Kent,South East,2012/13,Q3,1820.435,50,68,1,119,0.274659628,0.373537094,0.653689915,-0.24504278,-0.693796257,-0.500594815
11,Durham,North East,2010/11,Q3,627.789,7,34,0,41,0.111502432,0.541583239,0.653085671,-0.671768233,-0.169443499,-0.501512658
36,North Yorkshire,Yorkshire,2016/17,Q4,813.233,6,44,3,53,0.073779593,0.541050351,0.651719741,-0.770429496,-0.171106265,-0.503587495
8,West Mercia,West Midlands,2009/10,Q4,1258.711,25,54,3,82,0.198615886,0.429010313,0.651460105,-0.443929505,-0.52070371,-0.50398188
9,Gwent,Wales,2010/11,Q1,584.133,3,34,1,38,0.051358167,0.582059223,0.650536778,-0.829071062,-0.043146679,-0.505384406
9,Hampshire,South East,2010/11,Q1,1969.331,32,92,4,128,0.162491729,0.467163722,0.649966918,-0.538409535,-0.401653997,-0.506250021
39,Norfolk,East,2017/18,Q3,892.87,22,36,0,58,0.246396452,0.403194194,0.649590646,-0.318963005,-0.601257496,-0.506821575
14,Cambridgeshire,East,2011/12,Q2,849.035,15,40,0,55,0.176671162,0.471123099,0.647794261,-0.501324289,-0.389299593,-0.509550271
23,Cambridgeshire,East,2013/14,Q3,849.035,25,29,1,55,0.294451937,0.341564246,0.647794261,-0.193277477,-0.793560824,-0.509550271
35,Dorset,South West,2016/17,Q3,771.884,8,40,2,50,0.103642516,0.518212581,0.647765726,-0.692325254,-0.242366737,-0.509593614
32,Dorset,South West,2015/16,Q4,771.884,10,36,4,50,0.129553145,0.466391323,0.647765726,-0.62455794,-0.404064106,-0.509593614
43,Dorset,South West,2018/19,Q3,771.884,16,33,1,50,0.207285032,0.427525379,0.647765726,-0.421255999,-0.525337133,-0.509593614
16,North Wales,Wales,2011/12,Q4,695.822,15,27,3,45,0.215572373,0.388030272,0.64671712,-0.399581078,-0.648573334,-0.511186439
1,Devon and Cornwall,South West,2008/09,Q1,1733.911,29,79,4,112,0.167251952,0.455617388,0.645938575,-0.525959528,-0.437681913,-0.512369044
12,Hertfordshire,East,2010/11,Q4,1176.72,40,32,4,76,0.339927935,0.271942348,0.645863077,-0.074338401,-1.010801359,-0.512483725
34,Lincolnshire,East Midlands,2016/17,Q2,743.413,6,41,1,48,0.080708839,0.551510399,0.645670711,-0.752306573,-0.138467879,-0.512775928
10,South Wales,Wales,2010/11,Q2,1317.325,20,65,0,85,0.151822823,0.493424174,0.645246997,-0.566313263,-0.319713763,-0.513419546
30,Suffolk,East,2015/16,Q2,745.274,12,36,0,48,0.161014607,0.48304382,0.644058427,-0.542272839,-0.352103481,-0.515224975
17,West Mercia,West Midlands,2012/13,Q1,1258.711,18,63,0,81,0.143003438,0.500512032,0.643515469,-0.589379706,-0.297597589,-0.516049724
2,West Mercia,West Midlands,2008/09,Q2,1258.711,20,61,0,81,0.158892708,0.484622761,0.643515469,-0.547822505,-0.347176727,-0.516049724
4,Derbyshire,East Midlands,2008/09,Q4,1041.998,31,35,1,67,0.297505369,0.335893159,0.642995476,-0.185291451,-0.811256263,-0.51683959
40,Cumbria,North West,2017/18,Q4,497.906,6,26,0,32,0.120504674,0.522186919,0.642691592,-0.648223542,-0.229965649,-0.517301187
42,Cumbria,North West,2018/19,Q2,497.906,8,24,0,32,0.160672898,0.482018694,0.642691592,-0.543166553,-0.355302171,-0.517301187
11,Cumbria,North West,2010/11,Q3,497.906,7,22,3,32,0.140588786,0.44185047,0.642691592,-0.595695047,-0.480638693,-0.517301187
36,Avon and Somerset,South West,2016/17,Q4,1680.715,36,66,6,108,0.214194554,0.392690016,0.642583662,-0.403184662,-0.634033581,-0.517465132
14,Gloucestershire,South West,2011/12,Q2,623.129,15,25,0,40,0.240720621,0.401201035,0.641921657,-0.333807716,-0.607476729,-0.518470714
28,Gloucestershire,South West,2014/15,Q4,623.129,13,24,3,40,0.208624538,0.385152994,0.641921657,-0.417752622,-0.657551277,-0.518470714
38,Devon and Cornwall,South West,2017/18,Q2,1733.911,28,83,0,111,0.161484644,0.478686622,0.640171266,-0.541043493,-0.365699203,-0.521129544
4,Hampshire,South East,2008/09,Q4,1969.331,48,76,2,126,0.243737594,0.385917857,0.639811185,-0.325917049,-0.655164681,-0.521676505
39,Dyfed-Powys,Wales,2017/18,Q3,515.87,2,31,0,33,0.038769457,0.60092659,0.639696047,-0.86199589,0.015724984,-0.521851398
40,North Yorkshire,Yorkshire,2017/18,Q4,813.233,8,44,0,52,0.098372791,0.541050351,0.639423142,-0.706107826,-0.171106265,-0.522265939
31,North Yorkshire,Yorkshire,2015/16,Q3,813.233,10,42,0,52,0.122965989,0.516457153,0.639423142,-0.641786155,-0.247844182,-0.522265939
28,North Yorkshire,Yorkshire,2014/15,Q4,813.233,15,37,0,52,0.184448983,0.454974159,0.639423142,-0.480981979,-0.439688974,-0.522265939
5,Cheshire,North West,2009/10,Q1,1048.087,29,38,0,67,0.276694587,0.362565321,0.639259909,-0.239720496,-0.728031373,-0.522513889
11,Essex,East,2010/11,Q3,1802.164,59,55,1,115,0.327384189,0.305188651,0.638121725,-0.107145632,-0.907063242,-0.524242782
27,Hertfordshire,East,2014/15,Q3,1176.72,35,40,0,75,0.297436943,0.339927935,0.637364879,-0.185470415,-0.79866659,-0.525392426
20,Kent,South East,2012/13,Q4,1820.435,54,59,3,116,0.296632398,0.324098361,0.637210337,-0.187574642,-0.848059457,-0.525627174
13,Durham,North East,2011/12,Q1,627.789,4,36,0,40,0.063715675,0.573441077,0.637156752,-0.796750922,-0.070037798,-0.52570857
2,Durham,North East,2008/09,Q2,627.789,8,31,1,40,0.12743135,0.493796483,0.637156752,-0.630107336,-0.318552052,-0.52570857
12,Durham,North East,2010/11,Q4,627.789,10,29,1,40,0.159289188,0.461938645,0.637156752,-0.546785543,-0.417957754,-0.52570857
14,Durham,North East,2011/12,Q2,627.789,12,27,1,40,0.191147026,0.430080807,0.637156752,-0.46346375,-0.517363456,-0.52570857
29,Avon and Somerset,South West,2015/16,Q1,1680.715,39,65,3,107,0.2320441,0.386740167,0.636633814,-0.356500508,-0.652598836,-0.526502909
11,Cambridgeshire,East,2010/11,Q3,849.035,25,27,2,54,0.294451937,0.318008092,0.636016183,-0.193277477,-0.867062866,-0.527441085
18,Dorset,South West,2012/13,Q2,771.884,11,35,3,49,0.14250846,0.453436009,0.634810412,-0.590674283,-0.444488449,-0.529272643
3,Gwent,Wales,2008/09,Q3,584.133,1,32,4,37,0.017119389,0.547820445,0.63341739,-0.918620026,-0.149981606,-0.531388633
25,Gwent,Wales,2014/15,Q1,584.133,4,31,2,37,0.068477556,0.530701056,0.63341739,-0.78429658,-0.203399069,-0.531388633
17,Derbyshire,East Midlands,2012/13,Q1,1041.998,21,45,0,66,0.201535895,0.431862633,0.633398529,-0.436292437,-0.511803643,-0.531417283
29,Lincolnshire,East Midlands,2015/16,Q1,743.413,12,33,2,47,0.161417678,0.443898614,0.632219237,-0.541218637,-0.47424789,-0.533208618
22,Avon and Somerset,South West,2013/14,Q2,1680.715,31,69,6,106,0.18444531,0.410539562,0.630683965,-0.480991585,-0.578337815,-0.535540686
4,Suffolk,East,2008/09,Q4,745.274,10,37,0,47,0.134178839,0.496461704,0.630640543,-0.612459784,-0.310235788,-0.535606643
10,Northumbria,North East,2010/11,Q2,1444.759,21,69,1,91,0.145352962,0.477588304,0.629862835,-0.5832347,-0.369126276,-0.536787976
15,Cheshire,North West,2011/12,Q3,1048.087,23,43,0,66,0.219447431,0.410271285,0.629718716,-0.389446154,-0.579174918,-0.537006892
14,Devon and Cornwall,South West,2011/12,Q2,1733.911,24,79,6,109,0.138415409,0.455617388,0.628636649,-0.601379352,-0.437681913,-0.538650544
26,South Yorkshire,Yorkshire,2014/15,Q2,1384.969,31,55,1,87,0.223831725,0.397120802,0.628172905,-0.377979362,-0.620208242,-0.539354967
15,Staffordshire,West Midlands,2011/12,Q3,1120.348,21,45,4,70,0.187441759,0.401660913,0.624805864,-0.473154597,-0.606041779,-0.544469478
27,Hampshire,South East,2014/15,Q3,1969.331,34,87,2,123,0.172647463,0.441774389,0.624577585,-0.511847974,-0.480876086,-0.544816232
15,Cambridgeshire,East,2011/12,Q3,849.035,18,34,1,53,0.212005394,0.400454634,0.624238106,-0.408910246,-0.609805719,-0.545331899
21,Derbyshire,East Midlands,2013/14,Q1,1041.998,21,44,0,65,0.201535895,0.422265686,0.623801581,-0.436292437,-0.541748905,-0.545994976
5,Wiltshire,South West,2009/10,Q1,706.314,7,37,0,44,0.099106063,0.523846335,0.622952398,-0.704190007,-0.22478779,-0.54728488
11,Northumbria,North East,2010/11,Q3,1444.759,32,57,1,90,0.221490228,0.394529468,0.622941266,-0.384103373,-0.628293956,-0.547301789
39,Northumbria,North East,2017/18,Q3,1444.759,35,55,0,90,0.242254937,0.380686329,0.622941266,-0.329794829,-0.671488569,-0.547301789
42,Devon and Cornwall,South West,2018/19,Q2,1733.911,24,78,6,108,0.138415409,0.449850079,0.62286934,-0.601379352,-0.45567759,-0.547411044
37,Cumbria,North West,2017/18,Q1,497.906,5,26,0,31,0.100420561,0.522186919,0.62260748,-0.700752036,-0.229965649,-0.547808807
22,Cumbria,North West,2013/14,Q2,497.906,5,25,1,31,0.100420561,0.502102807,0.62260748,-0.700752036,-0.29263391,-0.547808807
30,Cumbria,North West,2015/16,Q2,497.906,9,22,0,31,0.18075701,0.44185047,0.62260748,-0.490638058,-0.480638693,-0.547808807
12,Essex,East,2010/11,Q4,1802.164,50,61,1,112,0.277444228,0.338481958,0.621475071,-0.237759867,-0.803178458,-0.549528928
9,Durham,North East,2010/11,Q1,627.789,4,32,3,39,0.063715675,0.509725401,0.621227833,-0.796750922,-0.268849201,-0.549904481
31,Durham,North East,2015/16,Q3,627.789,10,27,2,39,0.159289188,0.430080807,0.621227833,-0.546785543,-0.517363456,-0.549904481
10,Durham,North East,2010/11,Q2,627.789,14,23,2,39,0.223004863,0.366365132,0.621227833,-0.380141957,-0.71617486,-0.549904481
15,West Mercia,West Midlands,2011/12,Q3,1258.711,22,55,1,78,0.174781979,0.436954948,0.619681563,-0.506265305,-0.495914141,-0.552253254
23,Avon and Somerset,South West,2013/14,Q3,1680.715,40,60,4,104,0.237993949,0.356990924,0.618784267,-0.340939123,-0.745425113,-0.55361624
23,Lincolnshire,East Midlands,2013/14,Q3,743.413,6,37,3,46,0.080708839,0.497704506,0.618767764,-0.752306573,-0.306357884,-0.553641308
7,Lincolnshire,East Midlands,2009/10,Q3,743.413,11,35,0,46,0.147966205,0.47080156,0.618767764,-0.57639996,-0.390302887,-0.553641308
35,Lincolnshire,East Midlands,2016/17,Q3,743.413,11,34,1,46,0.147966205,0.457350087,0.618767764,-0.57639996,-0.432275388,-0.553641308
19,Lincolnshire,East Midlands,2012/13,Q3,743.413,11,32,3,46,0.147966205,0.43044714,0.618767764,-0.57639996,-0.516220391,-0.553641308
20,Lincolnshire,East Midlands,2012/13,Q4,743.413,16,29,1,46,0.21522357,0.390092721,0.618767764,-0.400493347,-0.642137895,-0.553641308
10,Suffolk,East,2010/11,Q2,745.274,13,33,0,46,0.174432491,0.442790168,0.617222659,-0.507179367,-0.47770656,-0.555988311
24,Suffolk,East,2013/14,Q4,745.274,13,33,0,46,0.174432491,0.442790168,0.617222659,-0.507179367,-0.47770656,-0.555988311
6,Suffolk,East,2009/10,Q2,745.274,12,31,3,46,0.161014607,0.415954401,0.617222659,-0.542272839,-0.561441946,-0.555988311
40,Devon and Cornwall,South West,2017/18,Q4,1733.911,25,79,3,107,0.144182718,0.455617388,0.617102031,-0.586295387,-0.437681913,-0.556171544
19,Leicestershire,East Midlands,2012/13,Q3,1069.906,52,13,1,66,0.486024006,0.121506001,0.616876623,0.307764951,-1.480206434,-0.556513938
39,Gwent,Wales,2017/18,Q3,584.133,7,29,0,36,0.119835722,0.496462278,0.616298001,-0.649973133,-0.310233996,-0.557392861
23,Northumbria,North East,2013/14,Q3,1444.759,25,64,0,89,0.17303924,0.442980456,0.616019696,-0.510823309,-0.477112809,-0.557815603
